Performance(MegaMultiply-Sums per Second)72378956.782750
Index,Sum
4508,-131557.046875
4509,49488.507812
4510,-73671.906250
4511,-312433.500000
4512,-125632.812500
4513,254306.281250
4514,-323939.812500
4515,204838.906250
4516,163636.984375
4517,-84971.140625
4518,100086.750000
4519,132886.109375
4520,-112695.070312
4521,-51264.417969
4522,340173.406250
4523,13517.756836
4524,312956.843750
4525,-275067.281250
4526,136621.046875
4527,-145040.093750
4528,101552.757812
4529,359435.500000
4530,-251685.343750
4531,4295.598633
4532,353898.468750
4533,309617.718750
4534,273642.375000
4535,4147.690918
4536,10363.666992
4537,-79022.492188
4538,227404.656250
4539,322131.093750
4540,-224393.890625
4541,129702.976562
4542,170787.890625
4543,281653.281250
4544,147590.093750
4545,-113716.531250
4546,370871.812500
4547,70905.867188
4548,269957.281250
4549,-8830.160156
4550,25454.134766
4551,166055.796875
4552,99102.765625
4553,-129611.218750
4554,-51485.632812
4555,-141397.921875
4556,-127576.304688
4557,8982.495117
4558,230517.140625
4559,124537.093750
4560,-102593.554688
4561,26955.541016
4562,227416.093750
4563,-237738.937500
4564,141040.796875
4565,-205967.031250
4566,-181272.187500
4567,62405.410156
4568,59008.750000
4569,1407.691650
4570,-124827.187500
4571,411274.343750
4572,365977.968750
4573,-7792.439453
4574,88955.109375
4575,-9650.121094
4576,310911.156250
4577,332557.843750
4578,-180524.656250
4579,295370.281250
4580,211455.109375
4581,-144452.781250
4582,363324.625000
4583,-170271.203125
4584,262252.937500
4585,173297.796875
4586,352925.218750
4587,263125.843750
4588,-228584.812500
4589,69532.695312
4590,391181.781250
4591,-311.418457
4592,109015.632812
4593,-893.528320
4594,229004.796875
4595,46927.292969
4596,193525.984375
4597,332458.343750
4598,-36680.257812
4599,-123059.617188
4600,73666.570312
4601,-81032.835938
4602,269797.656250
4603,189653.156250
4604,-94069.789062
4605,214638.328125
4606,39235.425781
4607,-224724.515625
4608,-286476.218750
4609,-156477.453125
4610,-184938.156250
4611,-127402.812500
4612,-194702.500000
4613,32193.652344
4614,-214222.437500
4615,40058.398438
4616,-16437.617188
4617,-270899.437500
4618,-267465.250000
4619,124586.476562
4620,64725.468750
4621,-283248.906250
4622,162990.921875
4623,-288946.593750
4624,-40140.027344
4625,-294578.062500
4626,106143.000000
4627,-256447.515625
4628,189433.156250
4629,-296030.000000
4630,-119851.906250
4631,284072.781250
4632,185081.796875
4633,-279915.875000
4634,34377.972656
4635,-224457.796875
4636,294825.375000
4637,-179811.859375
4638,136661.031250
4639,-305066.312500
4640,80244.203125
4641,-300946.031250
4642,-95172.960938
4643,133677.000000
4644,-100645.187500
4645,102784.625000
4646,-106504.820312
4647,108230.320312
4648,-62598.796875
4649,-295433.687500
4650,-195481.546875
4651,48511.660156
4652,-59504.992188
4653,-238162.843750
4654,173130.718750
4655,-207595.734375
4656,-309213.062500
4657,256113.453125
4658,-103007.656250
4659,9464.753906
4660,165371.906250
4661,-50260.546875
4662,-278005.531250
4663,-237456.015625
4664,224149.375000
4665,-221504.125000
4666,144877.890625
4667,-379259.250000
4668,-181813.171875
4669,92170.804688
4670,101582.351562
4671,177145.062500
4672,149867.265625
4673,156415.093750
4674,-3962.661377
4675,131059.039062
4676,-304174.875000
4677,-18328.406250
4678,91712.265625
4679,-321680.187500
4680,-208952.421875
4681,-322573.406250
4682,100744.921875
4683,-351647.687500
4684,146544.609375
4685,22971.775391
4686,-15226.546875
4687,-158177.750000
4688,-116223.835938
4689,-189083.781250
4690,6129.667480
4691,-292223.656250
4692,-157917.718750
4693,178188.109375
4694,15972.445312
4695,-234971.453125
4696,-299179.500000
4697,121226.609375
4698,-102197.539062
4699,-210068.125000
4700,-211903.859375
4701,60849.761719
4702,51567.019531
4703,-81551.578125
4704,-335667.531250
4705,-104121.914062
4706,269440.875000
4707,-159342.281250
4708,46505.734375
4709,-101570.765625
4710,3446.319824
4711,37403.125000
4712,140704.750000
4713,145639.546875
4714,-309120.781250
4715,151759.578125
4716,-244972.312500
4717,15351.188477
4718,149589.546875
4719,-305137.156250
4720,43438.886719
4721,79379.585938
4722,-231260.781250
4723,-19026.859375
4724,-172678.484375
4725,-235828.500000
4726,197933.140625
4727,42775.480469
4728,-321273.281250
4729,-248285.609375
4730,182625.281250
4731,11980.715820
4732,-295086.062500
4733,324024.218750
4734,332422.062500
4735,-81916.468750
4736,-27216.896484
4737,-269683.906250
4738,-92755.546875
4739,200463.437500
4740,57482.492188
4741,-301715.125000
4742,248902.125000
4743,110233.062500
4744,-74700.671875
4745,-90038.039062
4746,-18792.177734
4747,-237342.515625
4748,116904.945312
4749,109075.265625
4750,201700.578125
4751,151873.828125
4752,20238.837891
4753,-206261.390625
4754,93010.367188
4755,262819.906250
4756,-263348.312500
4757,313689.812500
4758,36376.394531
4759,28120.324219
4760,223092.187500
4761,-77026.601562
4762,230160.968750
4763,270675.250000
4764,110342.882812
4765,-227255.781250
4766,260934.328125
4767,112390.742188
4768,-30714.810547
4769,211879.625000
4770,301447.250000
4771,-186332.968750
4772,-146400.640625
4773,184679.625000
4774,357751.625000
4775,396854.937500
4776,321314.750000
4777,60284.773438
4778,-5566.137207
4779,273193.437500
4780,253519.968750
4781,360690.750000
4782,-61785.398438
4783,316760.281250
4784,-83207.460938
4785,-51829.171875
4786,334216.093750
4787,281017.500000
4788,147235.953125
4789,-150392.859375
4790,260854.640625
4791,36000.714844
4792,381995.062500
4793,231769.203125
4794,215957.000000
4795,247244.921875
4796,-161985.203125
4797,287881.875000
4798,177121.046875
4799,153637.062500
4800,363294.468750
4801,199033.515625
4802,-48173.550781
4803,265975.281250
4804,-181081.406250
4805,-164394.921875
4806,293130.750000
4807,-182912.890625
4808,274889.156250
4809,48304.867188
4810,-237030.203125
4811,-108225.601562
4812,213443.265625
4813,-110840.484375
4814,194717.156250
4815,-252399.093750
4816,227770.343750
4817,-85498.929688
4818,107919.078125
4819,152097.890625
4820,47773.742188
4821,18487.523438
4822,-25720.265625
4823,168861.859375
4824,261159.250000
4825,36199.757812
4826,59165.933594
4827,-410.044769
4828,118424.179688
4829,177971.500000
4830,105734.164062
4831,58168.343750
4832,168259.218750
4833,267912.843750
4834,-330143.125000
4835,193124.812500
4836,151371.593750
4837,231075.812500
4838,-312171.625000
4839,295974.312500
4840,-296582.687500
4841,-263353.000000
4842,-257914.890625
4843,-134977.343750
4844,-286716.843750
4845,133810.328125
4846,226135.875000
4847,239365.828125
4848,-129938.226562
4849,166250.671875
4850,91056.601562
4851,-259912.890625
4852,129138.578125
4853,245961.671875
4854,21552.351562
4855,238462.156250
4856,-330684.625000
4857,-340732.343750
4858,38400.546875
4859,-64354.503906
4860,-114093.945312
4861,85976.218750
4862,-184292.234375
4863,201906.953125
4864,120137.546875
4865,61321.222656
4866,39526.636719
4867,-46215.792969
4868,40537.917969
4869,-90698.234375
4870,-133918.468750
4871,152013.765625
4872,-367301.250000
4873,-34923.515625
4874,74384.562500
4875,-198208.562500
4876,232554.375000
4877,-367572.062500
4878,-349201.687500
4879,58965.035156
4880,63565.386719
4881,155559.578125
4882,38890.179688
4883,-121031.093750
4884,56102.746094
4885,-365130.843750
4886,-400008.250000
4887,-268799.656250
4888,107755.132812
4889,-161959.484375
4890,145894.328125
4891,191248.375000
4892,-228002.531250
4893,-308583.406250
4894,70882.312500
4895,6635.229980
4896,-52088.593750
4897,196613.500000
4898,-81564.781250
4899,-394133.187500
4900,-298698.062500
4901,-175611.031250
4902,-161260.890625
4903,46348.890625
4904,15515.167969
4905,2452.989746
4906,-121763.546875
4907,-344133.281250
4908,226986.390625
4909,-150127.062500
4910,-310638.718750
4911,-239560.484375
4912,-274750.968750
4913,-329792.625000
4914,-9856.820312
4915,-238034.234375
4916,-116125.578125
4917,222420.562500
4918,149130.281250
4919,-250102.125000
4920,37606.105469
4921,240755.562500
4922,21004.044922
4923,-161226.140625
4924,43657.664062
4925,-359460.468750
4926,-47149.636719
4927,-169899.921875
4928,-277130.906250
4929,268086.781250
4930,-145351.687500
4931,91503.750000
4932,253796.531250
4933,-138708.843750
4934,273058.812500
4935,241374.515625
4936,-143947.765625
4937,-38968.304688
4938,-73677.578125
4939,263595.718750
4940,-260446.468750
4941,-74321.968750
4942,-104095.757812
4943,187096.265625
4944,6128.083008
4945,98830.304688
4946,268879.031250
4947,171513.171875
4948,-112165.054688
4949,-270217.781250
4950,181040.953125
4951,-249906.625000
4952,222083.734375
4953,203063.000000
4954,179223.828125
4955,224738.968750
4956,-118156.390625
4957,184844.046875
4958,112183.640625
4959,309862.437500
4960,-265499.187500
4961,155000.468750
4962,-51905.621094
4963,33971.109375
4964,-131044.093750
4965,150523.875000
4966,83878.554688
4967,-48739.562500
4968,327415.593750
4969,312318.406250
4970,-83370.835938
4971,175724.781250
4972,-216086.562500
4973,-88730.812500
4974,105511.609375
4975,-190002.140625
4976,-254687.125000
4977,-189799.812500
4978,151489.234375
4979,189087.359375
4980,19949.800781
4981,97780.984375
4982,385322.875000
4983,62420.789062
4984,377278.812500
4985,-16077.901367
4986,187013.531250
4987,364399.906250
4988,134735.140625
4989,-114057.015625
4990,235710.328125
4991,-236680.234375
4992,-29334.050781
4993,29082.082031
4994,14967.685547
4995,320287.656250
4996,258073.234375
4997,-140401.687500
4998,-188633.359375
4999,58331.660156
5000,332333.437500
5001,-177742.390625
5002,-115055.484375
5003,204441.046875
5004,383299.187500
5005,206543.000000
5006,-195109.921875
5007,66334.093750
5008,70702.125000
5009,124010.484375
5010,-63048.117188
5011,-82240.523438
5012,-145087.859375
5013,331562.187500
5014,-125661.812500
5015,85297.984375
5016,-93046.859375
5017,157561.687500
5018,-120063.132812
5019,264942.250000
5020,12392.958008
5021,313180.750000
5022,300084.500000
5023,120109.765625
5024,79497.804688
5025,-239231.171875
5026,159607.375000
5027,254694.796875
5028,206231.515625
5029,-196160.968750
5030,-258823.312500
5031,-206742.859375
5032,-195643.703125
5033,277082.687500
5034,214440.046875
5035,238633.375000
5036,-92369.031250
5037,251845.000000
5038,172150.125000
5039,124504.117188
5040,-183097.546875
5041,163984.640625
5042,246432.578125
5043,-188849.453125
5044,64451.402344
5045,-205222.671875
5046,69637.023438
5047,255867.312500
5048,-126882.914062
5049,-228816.671875
5050,206403.609375
5051,316097.437500
5052,-269686.593750
5053,90542.359375
5054,52149.617188
5055,-221162.718750
5056,108185.765625
5057,269022.312500
5058,252868.546875
5059,141098.531250
5060,228621.406250
5061,-118552.890625
5062,-157380.859375
5063,93778.968750
5064,-313188.343750
5065,-110271.054688
5066,-279950.187500
5067,-144749.375000
5068,-178210.296875
5069,-138320.640625
5070,138307.468750
5071,216443.640625
5072,204958.781250
5073,1885.071411
5074,158301.468750
5075,41565.718750
5076,-364493.000000
5077,237758.187500
5078,179942.281250
5079,36409.667969
5080,-186955.859375
5081,168456.812500
5082,-201466.890625
5083,-37088.570312
5084,-92177.476562
5085,232076.093750
5086,223847.468750
5087,126017.632812
5088,-222511.218750
5089,223212.125000
5090,-154321.343750
5091,17684.779297
5092,-122167.242188
5093,-304296.906250
5094,-177372.281250
5095,-341986.937500
5096,-35073.949219
5097,-155000.875000
5098,156816.437500
5099,-350916.812500
5100,-144383.093750
5101,-118557.812500
5102,-359418.718750
5103,-403954.812500
5104,179282.750000
5105,122365.796875
5106,-270601.593750
5107,-186393.609375
5108,-36298.910156
5109,-264661.875000
5110,-269566.781250
5111,-70223.039062
5112,203516.640625
5113,-247910.921875
5114,-343246.156250
5115,-351465.000000
5116,177816.984375
5117,74000.820312
5118,-56765.707031
5119,211368.546875
5120,-144293.156250
5121,-120192.828125
5122,152634.437500
5123,234282.546875
5124,-364049.625000
5125,-181188.078125
5126,-304939.125000
5127,73926.257812
5128,-328251.156250
5129,-289805.625000
5130,-296589.343750
5131,-115968.203125
5132,139653.953125
5133,117208.953125
5134,241661.859375
5135,-223856.812500
5136,-378398.218750
5137,-33038.261719
5138,-9558.123047
5139,-41829.218750
5140,57556.585938
5141,15208.101562
5142,-185472.390625
5143,37399.687500
5144,-149791.468750
5145,-149079.031250
5146,-343633.281250
5147,99480.132812
5148,-226082.953125
5149,-80349.789062
5150,-88363.007812
5151,76004.718750
5152,8714.664062
5153,-164497.546875
5154,7806.151367
5155,105516.773438
5156,-276594.093750
5157,-229285.562500
5158,-270613.312500
5159,-26644.875000
5160,20475.695312
5161,-51356.628906
5162,69895.484375
5163,-188059.437500
5164,-244717.125000
5165,23048.859375
5166,-164111.265625
5167,-87711.007812
5168,5010.631348
5169,-90431.648438
5170,234519.718750
5171,250972.734375
5172,-144777.281250
5173,-232715.078125
5174,-90896.187500
5175,114305.320312
5176,-183979.015625
5177,85207.554688
5178,69207.031250
5179,344467.281250
5180,216871.812500
5181,310121.781250
5182,-188079.296875
5183,32806.105469
5184,248429.500000
5185,276299.468750
5186,-99825.179688
5187,-143393.984375
5188,-172540.671875
5189,45887.175781
5190,-169197.078125
5191,215800.078125
5192,-89011.726562
5193,11652.873047
5194,-18426.722656
5195,203668.921875
5196,7198.395996
5197,-27638.908203
5198,-128173.859375
5199,133454.656250
5200,-169076.859375
5201,-29521.148438
5202,104986.812500
5203,124960.812500
5204,311285.406250
5205,-52104.070312
5206,-243564.468750
5207,162096.406250
5208,136400.187500
5209,390458.906250
5210,52595.808594
5211,358430.593750
5212,27601.220703
5213,178973.953125
5214,269683.000000
5215,13317.849609
5216,184156.062500
5217,389980.812500
5218,-91637.757812
5219,115668.335938
5220,103716.296875
5221,123235.898438
5222,242400.984375
5223,8885.567383
5224,-74351.617188
5225,305077.156250
5226,-215690.234375
5227,270520.156250
5228,-82304.289062
5229,59604.601562
5230,197660.468750
5231,267319.093750
5232,-115417.929688
5233,-122102.328125
5234,211899.765625
5235,-8556.635742
5236,7440.740723
5237,-110177.679688
5238,84583.304688
5239,-64564.109375
5240,-113554.882812
5241,-261939.062500
5242,-140833.984375
5243,-136890.468750
5244,56230.804688
5245,88229.289062
5246,332962.875000
5247,328857.218750
5248,-168271.328125
5249,-265927.406250
5250,-157940.406250
5251,-193918.328125
5252,291152.031250
5253,-131984.843750
5254,248231.359375
5255,277298.312500
5256,299259.062500
5257,341462.875000
5258,208369.515625
5259,214360.500000
5260,205321.281250
5261,40296.527344
5262,334199.812500
5263,-187236.156250
5264,31981.392578
5265,305521.375000
5266,209417.921875
5267,-4949.032715
5268,-51896.863281
5269,-33430.882812
5270,28526.445312
5271,188844.203125
5272,-115670.289062
5273,110478.687500
5274,48334.894531
5275,229025.859375
5276,234804.140625
5277,-314081.281250
5278,74897.906250
5279,-274539.656250
5280,227005.656250
5281,240930.468750
5282,-73229.414062
5283,236549.265625
5284,-39056.281250
5285,130024.351562
5286,190037.968750
5287,-357886.500000
5288,-314074.562500
5289,-2742.865723
5290,-235444.312500
5291,-38236.089844
5292,21203.080078
5293,74017.117188
5294,238998.921875
5295,-28607.742188
5296,-151113.546875
5297,-213635.250000
5298,187419.984375
5299,-16746.677734
5300,131250.125000
5301,258891.843750
5302,-204916.765625
5303,89444.726562
5304,-90190.453125
5305,-85469.492188
5306,-355192.468750
5307,-62962.941406
5308,175177.953125
5309,-369888.281250
5310,-114455.523438
5311,-98019.140625
5312,103754.648438
5313,195934.937500
5314,46923.710938
5315,-163473.687500
5316,-369126.062500
5317,232675.531250
5318,80767.765625
5319,-215201.953125
5320,-254113.109375
5321,138174.953125
5322,-128412.664062
5323,-187023.375000
5324,107389.015625
5325,36165.753906
5326,164789.968750
5327,-320067.562500
5328,-90876.648438
5329,-253323.484375
5330,-163085.531250
5331,161951.062500
5332,-356221.656250
5333,-111033.562500
5334,-119719.765625
5335,-226086.593750
5336,159373.703125
5337,-146853.437500
5338,-85988.710938
5339,-269154.062500
5340,-150567.906250
5341,-381035.531250
5342,-104381.062500
5343,-394877.375000
5344,-100714.351562
5345,251763.125000
5346,-255342.109375
5347,-115989.242188
5348,126547.835938
5349,-288796.687500
5350,242924.062500
5351,-47843.757812
5352,-208115.796875
5353,-45249.332031
5354,-305985.656250
5355,-344433.906250
5356,235531.203125
5357,35460.308594
5358,19468.835938
5359,118409.265625
5360,-225266.265625
5361,-54021.925781
5362,-138948.421875
5363,-320488.562500
5364,-228098.484375
5365,166382.671875
5366,-240039.343750
5367,-300922.750000
5368,-266878.125000
5369,237513.890625
5370,-217767.625000
5371,9560.028320
5372,128673.546875
5373,229669.562500
5374,-198546.828125
5375,-190189.203125
5376,281626.625000
5377,-36314.492188
5378,171137.921875
5379,50917.761719
5380,-43275.144531
5381,-251601.109375
5382,-55631.640625
5383,-219804.406250
5384,81111.187500
5385,231970.937500
