Performance(MegaMultiply-Sums per Second)1825.837781Index,Sum
1568,407424.406250
1569,29276.046875
1570,-71447.812500
1571,122409.531250
1572,-128589.250000
1573,241814.687500
1574,445137.875000
1575,1601.833496
1576,305474.843750
1577,602667.625000
1578,204102.593750
1579,340780.843750
1580,-425526.781250
1581,3311.531250
1582,-60197.140625
1583,191818.515625
1584,400949.312500
1585,118873.031250
1586,-172941.593750
1587,456115.437500
1588,394242.687500
1589,528990.250000
1590,-76841.859375
1591,295957.000000
1592,80706.078125
1593,-188351.375000
1594,-414939.250000
1595,-396442.812500
1596,474961.406250
1597,70990.234375
1598,174716.343750
1599,-265147.812500
1600,217834.937500
1601,-201359.265625
1602,86714.281250
1603,208087.531250
1604,-135371.312500
1605,-102970.500000
1606,306306.500000
1607,414559.750000
1608,621486.750000
1609,65845.125000
1610,-255659.046875
1611,-165556.015625
1612,399298.000000
1613,-70240.765625
1614,349388.562500
1615,-121532.703125
1616,-26869.863281
1617,146151.578125
1618,86854.484375
1619,-48762.292969
1620,-102518.796875
1621,-142398.937500
1622,-467237.781250
1623,77171.007812
1624,-192771.000000
1625,75503.671875
1626,448815.906250
1627,-177730.703125
1628,18993.712891
1629,5999.687500
1630,-528641.312500
1631,-110806.828125
1632,541088.812500
1633,86886.375000
1634,-6441.595703
1635,1260.179688
1636,-355393.500000
1637,427467.812500
1638,-380159.062500
1639,45591.062500
1640,-444913.562500
1641,258459.000000
1642,-364781.500000
1643,148814.531250
1644,169331.812500
1645,-109005.750000
1646,-98666.773438
1647,-501267.437500
1648,321246.375000
1649,-404207.375000
1650,-569844.187500
1651,-106231.054688
1652,263699.687500
1653,103382.593750
1654,34949.398438
1655,286998.000000
1656,-28907.750000
1657,243110.156250
1658,-69421.968750
1659,565215.500000
1660,-188565.984375
1661,223354.375000
1662,216590.718750
1663,155745.046875
1664,-203291.390625
1665,-145873.375000
1666,135827.109375
1667,210560.343750
1668,-152856.484375
1669,431568.062500
1670,-210427.375000
1671,-121571.695312
1672,-30892.320312
1673,2111.355469
1674,-474861.250000
1675,-82755.531250
1676,21953.722656
1677,221115.750000
1678,466517.218750
1679,-130137.867188
1680,214849.406250
1681,-215358.750000
1682,30239.345703
1683,61377.820312
1684,-182835.093750
1685,-493062.625000
1686,555626.812500
1687,326486.562500
1688,-161799.046875
1689,61160.617188
1690,20813.417969
1691,-526636.437500
1692,508.750977
1693,-511667.375000
1694,74675.609375
1695,-320254.562500
1696,-341619.906250
1697,50792.839844
1698,-282554.750000
1699,-391062.125000
1700,-201618.281250
1701,-245049.578125
1702,230368.359375
1703,237258.687500
1704,-598206.187500
1705,39324.031250
1706,-215265.531250
1707,-343695.000000
1708,374321.843750
1709,-12282.453125
1710,-6754.569336
1711,-186492.796875
1712,-357080.750000
1713,-117040.437500
1714,10458.761719
1715,153171.156250
1716,136368.390625
1717,183805.062500
1718,127974.414062
1719,68318.867188
1720,541095.250000
1721,-30981.843750
1722,-4130.691406
1723,10576.736328
1724,-31619.570312
1725,-331151.718750
1726,-90223.140625
1727,226817.921875
1728,-199572.859375
1729,225108.328125
1730,480350.468750
1731,149005.500000
1732,23547.746094
1733,160545.000000
1734,-307277.406250
1735,27087.001953
1736,-11959.314453
1737,406930.062500
1738,-16588.806641
1739,528373.187500
1740,325014.812500
1741,102224.468750
1742,306413.687500
1743,38070.722656
1744,-96684.492188
1745,-171594.593750
1746,150970.843750
1747,-184034.484375
1748,89663.046875
1749,243536.906250
1750,-244704.234375
1751,102244.312500
1752,543515.125000
1753,-362523.000000
1754,-180145.421875
1755,354345.656250
1756,444186.031250
1757,87400.187500
1758,477716.843750
1759,179092.156250
1760,503430.062500
1761,-105179.453125
1762,194178.250000
1763,491114.968750
1764,-245665.343750
1765,97916.484375
1766,-578672.937500
1767,127099.500000
1768,-125136.203125
1769,-210002.421875
1770,-283844.406250
1771,-282491.281250
1772,188950.125000
1773,144900.750000
1774,-113654.054688
1775,-37123.324219
1776,294470.468750
1777,81106.687500
1778,-120251.625000
1779,8936.392578
1780,-112129.265625
1781,-172368.750000
1782,-234504.437500
1783,296301.781250
1784,329781.343750
1785,75930.328125
1786,5340.013672
1787,613900.187500
1788,134480.031250
1789,4286.468750
1790,18485.126953
1791,-86977.382812
1792,71889.296875
1793,-129263.453125
1794,580172.625000
1795,-39827.539062
1796,-499455.656250
1797,637684.875000
1798,93395.125000
1799,81213.882812
1800,-178152.468750
1801,179831.984375
1802,524616.187500
1803,266371.656250
1804,-297875.062500
1805,417448.406250
1806,561453.875000
1807,297962.406250
1808,100482.195312
1809,-141110.546875
1810,-108965.828125
1811,-253383.750000
1812,-271966.468750
1813,-354426.750000
1814,479464.625000
1815,-60638.964844
1816,322544.968750
1817,286349.125000
1818,514468.781250
1819,298412.406250
1820,-246533.062500
1821,22511.875000
1822,4337.127930
1823,-131023.843750
1824,113426.382812
1825,400990.656250
1826,97763.109375
1827,-127772.796875
1828,522526.125000
1829,282321.031250
1830,440538.843750
1831,174769.859375
1832,-10012.199219
1833,-326134.437500
1834,74329.203125
1835,105572.585938
1836,-67482.968750
1837,-121931.812500
1838,255823.484375
1839,488176.531250
1840,-12047.720703
1841,379246.625000
1842,-304149.875000
1843,6885.842773
1844,535481.375000
1845,-98761.781250
1846,-355272.218750
1847,-381448.968750
1848,-267982.406250
1849,68932.093750
1850,25055.722656
1851,268627.250000
1852,67274.359375
1853,178520.109375
1854,13303.319336
1855,-159263.859375
1856,-286911.593750
1857,-239737.296875
1858,-94839.125000
1859,-365862.062500
1860,49063.417969
1861,-453541.406250
1862,-114705.726562
1863,77481.140625
1864,-58500.437500
1865,-304254.437500
1866,8857.964844
1867,461431.062500
1868,-620398.687500
1869,223587.484375
1870,172066.859375
1871,34051.964844
1872,34520.007812
1873,-368207.000000
1874,139974.703125
1875,-62211.574219
1876,10640.764648
1877,112764.843750
1878,366777.968750
1879,-38062.628906
1880,-220281.406250
1881,-131478.218750
1882,-156723.500000
1883,156144.296875
1884,-101132.578125
1885,-177401.375000
1886,342639.062500
1887,-340327.468750
1888,-116817.484375
1889,-449562.937500
1890,-128850.515625
1891,-19577.042969
1892,159821.890625
1893,280819.437500
1894,468538.843750
1895,-573432.500000
1896,535738.750000
1897,-296220.687500
1898,46227.378906
1899,-79592.906250
1900,-192221.671875
1901,-150457.109375
1902,-382752.625000
1903,-246397.796875
1904,-403961.937500
1905,183183.437500
1906,48237.171875
1907,-106578.781250
1908,-276162.343750
1909,-150514.453125
1910,-281558.812500
1911,-292021.156250
1912,335646.250000
1913,83002.906250
1914,-20542.580078
1915,141657.250000
1916,37765.132812
1917,-334654.156250
1918,527610.000000
1919,-187456.843750
1920,-308091.437500
1921,11356.199219
1922,-220620.625000
1923,277311.343750
1924,58880.074219
1925,-299440.593750
1926,-324320.500000
1927,-162086.468750
1928,39433.492188
1929,-224769.187500
1930,-192324.578125
1931,314826.937500
1932,-318747.718750
1933,374238.812500
1934,-217732.359375
1935,-235400.125000
1936,46748.273438
1937,-32862.437500
1938,-428635.187500
1939,-423460.750000
1940,-47630.097656
1941,-131196.890625
1942,70915.875000
1943,34502.003906
1944,-74264.312500
1945,-171439.796875
1946,398309.812500
1947,410193.187500
1948,-100105.726562
1949,294969.750000
1950,128320.078125
1951,16776.083984
1952,70753.960938
1953,71128.093750
1954,98487.968750
1955,-80133.500000
1956,-325483.187500
1957,196540.296875
1958,103740.289062
1959,-427427.875000
1960,480850.062500
1961,-75039.250000
1962,192866.531250
1963,165596.031250
1964,7728.176758
1965,108056.734375
1966,-151759.843750
1967,117131.156250
1968,-14119.379883
1969,168698.187500
1970,106233.992188
1971,-29970.603516
1972,-428797.250000
1973,-365691.187500
1974,414694.000000
1975,209403.062500
1976,-360841.437500
1977,93841.062500
1978,-326377.375000
1979,-216553.296875
1980,159512.687500
1981,350264.062500
1982,-43795.742188
1983,685308.062500
1984,50643.375000
1985,-139188.625000
1986,527357.687500
1987,148361.125000
1988,156667.437500
1989,232048.890625
1990,-192416.515625
1991,172431.875000
1992,50375.210938
1993,181721.718750
1994,134815.812500
1995,-72943.343750
1996,-133503.093750
1997,-29119.976562
1998,315605.406250
1999,182762.859375
2000,38840.796875
2001,593090.375000
2002,-266047.562500
2003,19766.787109
2004,84254.242188
2005,-116207.656250
2006,-228183.625000
2007,118393.406250
2008,-81572.546875
2009,-128617.046875
2010,-318526.906250
2011,371253.625000
2012,183196.515625
2013,398214.312500
2014,188931.515625
2015,-466050.187500
2016,-147911.093750
2017,252498.921875
2018,179711.062500
2019,285198.593750
2020,89100.210938
2021,254061.390625
2022,49602.312500
2023,-131196.312500
2024,171147.937500
2025,-86566.734375
2026,-128673.656250
2027,65506.019531
2028,262281.625000
2029,218405.312500
2030,334705.437500
2031,87187.960938
2032,145310.390625
2033,485850.843750
2034,-120944.359375
2035,76933.054688
2036,402682.687500
2037,98102.718750
2038,-210559.687500
2039,-319363.093750
2040,-86667.179688
2041,214496.906250
2042,-267585.500000
2043,-283777.125000
2044,65445.175781
2045,-238041.265625
2046,-351446.968750
2047,316989.718750
2048,466046.531250
2049,121315.984375
2050,181030.453125
2051,349801.687500
2052,33444.921875
2053,42847.613281
2054,266562.250000
2055,-403483.500000
2056,357133.218750
2057,-179399.125000
2058,384804.906250
2059,470231.250000
2060,-344544.437500
2061,-138930.484375
2062,454931.031250
2063,-96709.273438
2064,-283198.250000
2065,-244801.156250
2066,11071.812500
2067,500672.062500
2068,125005.609375
2069,-227162.828125
2070,223259.687500
2071,160032.453125
2072,199182.187500
2073,-418489.593750
2074,-195842.765625
2075,-2272.052734
2076,-79745.968750
2077,-222099.109375
2078,-53772.003906
2079,-443014.812500
2080,-346364.250000
2081,-222765.765625
2082,-298625.187500
2083,-233481.390625
2084,-27867.544922
2085,137560.250000
2086,-129172.718750
2087,354665.312500
2088,165564.500000
2089,58174.437500
2090,41109.191406
2091,-280227.312500
2092,495626.093750
2093,-73409.468750
2094,-759.916016
2095,-186173.062500
2096,99129.507812
2097,-308198.093750
2098,-314203.906250
2099,-226666.875000
2100,-394150.375000
2101,-211647.625000
2102,-477073.406250
2103,269279.968750
2104,-62735.585938
2105,375303.500000
2106,-69488.117188
2107,-488595.125000
2108,-118962.320312
2109,-168120.281250
2110,32078.923828
2111,340733.281250
2112,408804.687500
2113,125331.796875
2114,-103642.734375
2115,-72403.976562
2116,-150685.531250
2117,-218809.296875
2118,-380391.406250
2119,-177728.828125
2120,500196.250000
2121,60768.820312
2122,471643.312500
2123,-286875.375000
2124,-61721.199219
2125,-539621.500000
2126,173183.718750
2127,-41046.792969
2128,24983.160156
2129,195150.265625
2130,372066.625000
2131,181587.250000
2132,-254422.000000
2133,-339671.656250
2134,67861.140625
2135,-18220.162109
2136,-274732.687500
2137,404481.781250
2138,-550668.187500
2139,-217595.765625
2140,59929.214844
2141,-96321.601562
2142,90199.531250
2143,-124293.500000
2144,-173813.031250
2145,108098.234375
2146,-56626.886719
2147,201853.781250
2148,310189.531250
2149,80601.937500
2150,-425997.531250
2151,232588.906250
2152,187807.109375
2153,-117148.703125
2154,5107.503906
2155,282848.218750
2156,-276568.125000
2157,74710.750000
2158,209240.468750
2159,448230.437500
2160,154504.828125
2161,-129908.906250
2162,206700.203125
2163,143505.062500
2164,122105.781250
2165,155627.640625
2166,-420164.281250
2167,-155920.843750
2168,-2009.662109
2169,42141.687500
2170,228198.453125
2171,298236.343750
2172,-119971.460938
2173,-15430.570312
2174,363089.562500
2175,-141742.390625
2176,158331.312500
2177,-67186.515625
2178,244586.937500
2179,-70864.929688
2180,-127465.195312
2181,-501353.937500
2182,-269264.812500
2183,-148983.781250
2184,13617.317383
2185,237111.156250
2186,221442.156250
2187,-52028.992188
2188,-442341.812500
2189,75453.859375
2190,-83548.132812
2191,24830.050781
2192,-231713.812500
2193,-119004.453125
2194,-86994.617188
2195,-48837.570312
2196,-354129.250000
2197,98653.109375
2198,362393.593750
2199,432444.406250
2200,536886.125000
2201,-374432.468750
2202,-418563.812500
2203,542299.125000
2204,639704.687500
2205,-39892.062500
2206,-366736.281250
2207,14325.764648
2208,363401.531250
2209,409360.000000
2210,-126726.093750
2211,-275315.187500
2212,-284857.062500
2213,-211327.234375
2214,52331.808594
2215,214846.109375
2216,86297.867188
2217,442995.125000
2218,6137.155273
2219,-177681.734375
2220,469360.093750
2221,-291232.375000
2222,440119.625000
2223,686166.187500
2224,-521056.375000
2225,65122.390625
2226,250750.250000
2227,-106923.828125
2228,463068.468750
2229,189295.484375
2230,100267.296875
2231,-357574.125000
2232,-153511.218750
2233,122060.125000
2234,29822.494141
2235,-12930.819336
2236,-219841.531250
2237,-196799.281250
2238,72243.078125
2239,67807.875000
2240,67207.632812
2241,-222513.390625
2242,590596.750000
2243,-436679.468750
2244,-259351.375000
2245,63360.250000
2246,-74769.945312
2247,-413928.437500
2248,-113996.929688
2249,-120768.531250
2250,-371030.343750
2251,370515.218750
2252,175175.859375
2253,-90137.953125
2254,333697.500000
2255,570319.500000
2256,-79336.070312
2257,284984.875000
2258,-28043.439453
2259,310269.781250
2260,168560.546875
2261,-62902.601562
2262,-214325.984375
2263,32058.937500
2264,354354.906250
2265,10149.421875
2266,237753.093750
2267,153639.531250
2268,14697.992188
2269,130342.835938
2270,-124305.406250
2271,-188005.609375
2272,269320.031250
2273,220759.203125
2274,190985.234375
2275,157658.906250
2276,-123613.796875
2277,152838.218750
2278,60447.648438
2279,212314.265625
2280,256772.578125
2281,-44451.210938
2282,89756.257812
2283,189610.031250
2284,-197369.968750
2285,-281999.281250
2286,147673.062500
2287,-206699.250000
2288,-180624.171875
2289,-148460.093750
2290,-83109.109375
2291,-405734.531250
2292,-259560.218750
2293,-486671.875000
2294,-124011.875000
2295,-335437.500000
2296,-7254.521484
2297,327606.625000
2298,199804.750000
2299,-48108.484375
2300,149476.593750
2301,-328672.125000
2302,38881.214844
2303,-280476.593750
2304,44611.546875
2305,33913.484375
2306,-122161.671875
2307,251058.578125
2308,89226.226562
2309,-69651.828125
2310,-120973.296875
2311,436461.687500
2312,115115.656250
2313,145420.390625
2314,-289941.375000
2315,-130487.531250
2316,-176616.468750
2317,-506409.687500
2318,-154174.328125
2319,-142956.734375
2320,-101736.320312
2321,27276.281250
2322,279911.718750
2323,173542.953125
2324,-550436.250000
2325,-207934.187500
2326,122330.273438
2327,-212098.000000
2328,-39058.601562
2329,-415391.093750
2330,-82004.703125
2331,-391417.656250
2332,-317241.593750
2333,-250767.156250
2334,-601409.625000
2335,271869.812500
2336,-223734.515625
2337,191493.906250
2338,121660.312500
2339,-80220.000000
2340,363159.000000
2341,-68281.937500
2342,140037.843750
2343,-54405.464844
2344,314854.687500
2345,-123808.601562
2346,197819.968750
2347,-82355.078125
2348,25787.083984
2349,-423447.625000
2350,-43842.468750
2351,-455621.281250
2352,-491506.656250
2353,49308.890625
2354,-121518.890625
2355,-226159.203125
2356,247214.343750
2357,281056.531250
2358,-400379.218750
2359,-265169.968750
2360,112547.906250
2361,-538961.562500
2362,61025.144531
2363,-2299.430664
2364,-17325.980469
2365,408332.750000
2366,225219.140625
2367,-25599.277344
2368,-230979.937500
2369,-402686.375000
2370,83097.125000
2371,-167753.421875
2372,-43650.054688
2373,-45988.875000
2374,-430718.625000
2375,292546.781250
2376,-296869.781250
2377,509049.187500
2378,466363.406250
2379,-455155.187500
2380,133632.640625
2381,256429.734375
2382,369566.625000
2383,-347951.343750
2384,-20633.294922
2385,501243.500000
2386,134869.843750
2387,17169.554688
2388,-273841.812500
2389,-236872.000000
2390,-31499.931641
2391,58134.312500
2392,243797.921875
2393,361148.625000
2394,-134287.890625
2395,-39745.652344
2396,-167330.671875
2397,222710.406250
2398,37215.554688
2399,-175181.562500
